game_id,game_date,season,game_code,home_team_id,home_team,home_team_abbr,away_team_id,away_team,away_team_abbr,official1,official1_code,official1_JNum,official2,official2_code,official2_JNum,official3,official3_code,official3_JNum,official4,official4_code,official4_JNum,replaycenter_official1,replaycenter_official2,replaycenter_official3,replaycenter_official4,replaycenter_official5,replaycenter_official6,replaycenter_official7,replaycenter_official_code1,replaycenter_official_code2,replaycenter_official_code3,replaycenter_official_code4,replaycenter_official_code5,replaycenter_official_code6,replaycenter_official_code7
2021700242,12/22/2017,22017,20171222/SCWRNO,1612709914,Bighorns,RNO,1612709902,Warriors,SCW,Jason Goldenberg,1626301,54,John Goldenberg,1627517,35,Jenna Reneau,1628168,77,NA,NA,NA,Brent Barnaky,Sean Corbin,Marc Davis,NA,NA,NA,NA,201638,1151,1830,NA,NA,NA,NA
2021700239,12/22/2017,22017,20171222/WCBGBO,1612709922,Swarm,GBO,1612709923,Bulls,WCB,Charles Watson,202764,60,Evan Watson,1628172,49,Brandon Parker,1628166,72,NA,NA,NA,Brent Barnaky,Sean Corbin,Marc Davis,NA,NA,NA,NA,201638,1151,1830,NA,NA,NA,NA
2021700248,12/23/2017,22017,20171223/ACCIWA,1612709911,Wolves,IWA,1612709924,Clippers,ACC,Natalie Sago,1627541,5,Steven Sago,203774,53,Wesley Ford,1628161,50,NA,NA,NA,Brent Barnaky,Sean Corbin,Marat Kogut,Gediminas Petraitis,NA,NA,NA,201638,1151,201245,204058,NA,NA,NA
2021700247,12/23/2017,22017,20171223/CTNLIN,1612709921,Nets,LIN,1612709893,Charge,CTN,Suyash Mehta,1627529,31,Karleena Mehta,1627545,4,Nick Heater,1627525,59,NA,NA,NA,Brent Barnaky,Sean Corbin,Marat Kogut,Gediminas Petraitis,NA,NA,NA,201638,1151,201245,204058,NA,NA,NA
2021700245,12/23/2017,22017,20171223/DELERI,1612709913,BayHawks,ERI,1612709909,87ers,DEL,JB DeRosa,1155,14,Nate DeRosa,1627524,16,Marleah Vidal,1628224,73,NA,NA,NA,Brent Barnaky,Sean Corbin,Marat Kogut,Gediminas Petraitis,NA,NA,NA,201638,1151,201245,204058,NA,NA,NA
2021700243,12/23/2017,22017,20171223/FWNRAP,1612709920,905,RAP,1612709910,Mad Ants,FWN,William Mensah,202032,10,Fatou Mensah,203891,15,Jemel Spearman,1627544,66,NA,NA,NA,Brent Barnaky,Sean Corbin,Marat Kogut,Gediminas Petraitis,NA,NA,NA,201638,1151,201245,204058,NA,NA,NA
2021700246,12/23/2017,22017,20171223/LAKGBO,1612709922,Swarm,GBO,1612709925,Magic,LAK,Matt Myers,202901,37,Jaston Myers,203216,29,Ashley Moyer-Gleich,1628163,75,NA,NA,NA,Brent Barnaky,Sean Corbin,Marat Kogut,Gediminas Petraitis,NA,NA,NA,201638,1151,201245,204058,NA,NA,NA
2021700250,12/23/2017,22017,20171223/MNEWCB,1612709923,Bulls,WCB,1612709915,Red Claws,MNE,Ray Acosta,1626300,45,Charles Acosta,202764,60,Katie Lukanich,1627528,34,NA,NA,NA,Brent Barnaky,Sean Corbin,Marat Kogut,Gediminas Petraitis,NA,NA,NA,201638,1151,201245,204058,NA,NA,NA
2021700249,12/23/2017,22017,20171223/TEXSXF,1612709904,Skyforce,SXF,1612709918,Legends,TEX,Kevin Fahy,1627522,42,Jenna Fahy,1628170,78,Ben Stirt,1628488,83,NA,NA,NA,Brent Barnaky,Sean Corbin,Marat Kogut,Gediminas Petraitis,NA,NA,NA,201638,1151,201245,204058,NA,NA,NA
2021700244,12/23/2017,22017,20171223/WISWES,1612709919,Knicks,WES,1612709927,Herd,WIS,Don Hudson,202023,57,Greg Hudson,202014,38,Toni Patillo,1628167,76,NA,NA,NA,Brent Barnaky,Sean Corbin,Marat Kogut,Gediminas Petraitis,NA,NA,NA,201638,1151,201245,204058,NA,NA,NA
2021700251,12/25/2017,22017,20171225/MHUSXF,1612709904,Skyforce,SXF,1612709926,Hustle,MHU,Jason Goldenberg,1626301,54,John Goldenberg,1627519,56,Toni Patillo,1628167,76,NA,NA,NA,Mike Callahan,Courtney Kirkland,Josh Tiven,NA,NA,NA,NA,1147,2004,201639,NA,NA,NA,NA
