game_id,game_date,season,game_code,home_team_id,home_team,home_team_abbr,away_team_id,away_team,away_team_abbr,official1,official1_code,official2,official2_code,official3,official3_code,official4,official4_code,official1_JNum,official2_JNum,official3_JNum,official4_JNum
0021500402,12/19/2015,22015,20151219/INDMEM,1610612763,Memphis,MEM,1610612754,Indiana,IND,Mike Callahan,1147,Rodney Mott,1179,Scott Twardoski,202053,NA,NA,NA,NA,NA,NA
0021500401,12/19/2015,22015,20151219/LACHOU,1610612745,Houston,HOU,1610612746,L.A. Clippers,LAC,Monty McCutchen,1176,Matt Boland,2005,Josh Tiven,201639,NA,NA,NA,NA,NA,NA
0021500398,12/19/2015,22015,20151219/LALOKC,1610612760,Oklahoma City,OKC,1610612747,L.A. Lakers,LAL,Zach Zarba,2534,Derrick Collins,2002,Tre Maddox,202027,NA,NA,NA,NA,NA,NA
0021500407,12/20/2015,22015,20151220/ATLORL,1610612753,Orlando,ORL,1610612737,Atlanta,ATL,Bill Spooner,1194,Eric Lewis,2715,JT Orr,202037,NA,NA,NA,NA,NA,NA
0021500406,12/20/2015,22015,20151220/MILPHX,1610612756,Phoenix,PHX,1610612749,Milwaukee,MIL,Tom Washington,1199,Curtis Blair,200832,Leroy Richardson,1188,NA,NA,NA,NA,NA,NA
0021500403,12/20/2015,22015,20151220/MINBKN,1610612751,Brooklyn,BKN,1610612750,Minnesota,MIN,Brian Forte,101283,Mark Ayotte,2148,Leon Wood,1201,NA,NA,NA,NA,NA,NA
0021500409,12/20/2015,22015,20151220/NOPDEN,1610612743,Denver,DEN,1610612740,New Orleans,NOP,Marc Davis,1830,Kane Fitzgerald,201640,Karl Lane,202026,NA,NA,NA,NA,NA,NA
0021500405,12/20/2015,22015,20151220/PHICLE,1610612739,Cleveland,CLE,1610612755,Philadelphia,PHI,Sean Wright,2882,Bennie Adams,1363,Justin Van Duyne,202474,NA,NA,NA,NA,NA,NA
0021500404,12/20/2015,22015,20151220/PORMIA,1610612748,Miami,MIA,1610612757,Portland,POR,Ed Malloy,2530,Eric Dalen,200833,James Williams,202058,NA,NA,NA,NA,NA,NA
0021500408,12/20/2015,22015,20151220/SACTOR,1610612761,Toronto,TOR,1610612758,Sacramento,SAC,Derrick Stafford,1195,Marat Kogut,201245,Scott Wall,1198,NA,NA,NA,NA,NA,NA
0021500414,12/21/2015,22015,20151221/BKNCHI,1610612741,Chicago,CHI,1610612751,Brooklyn,BKN,Sean Wright,2882,Tre Maddox,202027,Rodney Mott,1179,NA,NA,NA,NA,NA,NA
0021500415,12/21/2015,22015,20151221/CHAHOU,1610612745,Houston,HOU,1610612766,Charlotte,CHA,Zach Zarba,2534,Sean Corbin,1151,Scott Twardoski,202053,NA,NA,NA,NA,NA,NA
0021500416,12/21/2015,22015,20151221/INDSAS,1610612759,San Antonio,SAS,1610612754,Indiana,IND,Monty McCutchen,1176,Tony Brown,2529,Eli Roe,2532,NA,NA,NA,NA,NA,NA
0021500411,12/21/2015,22015,20151221/MINBOS,1610612738,Boston,BOS,1610612750,Minnesota,MIN,Tony Brothers,1146,David Guthrie,2714,Kevin Scott,202041,NA,NA,NA,NA,NA,NA
0021500418,12/21/2015,22015,20151221/OKCLAC,1610612746,L.A. Clippers,LAC,1610612760,Oklahoma City,OKC,Ron Garretson,1164,Nick Buchert,202007,John Goble,101284,NA,NA,NA,NA,NA,NA
0021500412,12/21/2015,22015,20151221/ORLNYK,1610612752,New York,NYK,1610612753,Orlando,ORL,Danny Crawford,1152,Brent Barnaky,201638,Dedric Taylor,203592,NA,NA,NA,NA,NA,NA
0021500417,12/21/2015,22015,20151221/PHXUTA,1610612762,Utah,UTA,1610612756,Phoenix,PHX,Marc Davis,1830,Kane Fitzgerald,201640,Karl Lane,202026,NA,NA,NA,NA,NA,NA
0021500413,12/21/2015,22015,20151221/PORATL,1610612737,Atlanta,ATL,1610612757,Portland,POR,Bill Kennedy,1662,Pat Fraher,2003,Justin Van Duyne,202474,NA,NA,NA,NA,NA,NA
0021500410,12/21/2015,22015,20151221/SACWAS,1610612764,Washington,WAS,1610612758,Sacramento,SAC,Jason Phillips,2001,Mark Ayotte,2148,Mark Lindsay,200834,NA,NA,NA,NA,NA,NA
0021500421,12/22/2015,22015,20151222/DALTOR,1610612761,Toronto,TOR,1610612742,Dallas,DAL,Ed Malloy,2530,Bennie Adams,1363,Mitchell Ervin,203591,NA,NA,NA,NA,NA,NA
0021500420,12/22/2015,22015,20151222/DETMIA,1610612748,Miami,MIA,1610612765,Detroit,DET,Bill Spooner,1194,Eric Lewis,2715,Aaron Smith,203226,NA,NA,NA,NA,NA,NA
0021500422,12/22/2015,22015,20151222/LALDEN,1610612743,Denver,DEN,1610612747,L.A. Lakers,LAL,John Goble,101284,Nick Buchert,202007,Scott Twardoski,202053,NA,NA,NA,NA,NA,NA
0021500419,12/22/2015,22015,20151222/MEMPHI,1610612755,Philadelphia,PHI,1610612763,Memphis,MEM,James Capers,1148,Brian Forte,101283,JT Orr,202037,NA,NA,NA,NA,NA,NA
0021500423,12/23/2015,22015,20151223/BOSCHA,1610612766,Charlotte,CHA,1610612738,Boston,BOS,Monty McCutchen,1176,Courtney Kirkland,2004,Eli Roe,2532,NA,NA,NA,NA,NA,NA
0021500428,12/23/2015,22015,20151223/DALBKN,1610612751,Brooklyn,BKN,1610612742,Dallas,DAL,Tony Brothers,1146,Mark Lindsay,200834,Justin Van Duyne,202474,NA,NA,NA,NA,NA,NA
0021500433,12/23/2015,22015,20151223/DENPHX,1610612756,Phoenix,PHX,1610612743,Denver,DEN,Scott Foster,1162,Matt Boland,2005,Derek Richardson,1204,NA,NA,NA,NA,NA,NA
0021500429,12/23/2015,22015,20151223/DETATL,1610612737,Atlanta,ATL,1610612765,Detroit,DET,Sean Corbin,1151,Brent Barnaky,201638,Ben Taylor,202049,NA,NA,NA,NA,NA,NA
0021500426,12/23/2015,22015,20151223/HOUORL,1610612753,Orlando,ORL,1610612745,Houston,HOU,Bill Kennedy,1662,Steve Anderson,202000,David Guthrie,2714,NA,NA,NA,NA,NA,NA
0021500427,12/23/2015,22015,20151223/MEMWAS,1610612764,Washington,WAS,1610612763,Memphis,MEM,Sean Wright,2882,Marat Kogut,201245,Scott Wall,1198,NA,NA,NA,NA,NA,NA
0021500424,12/23/2015,22015,20151223/NYKCLE,1610612739,Cleveland,CLE,1610612752,New York,NYK,Jason Phillips,2001,Tony Brown,2529,Kevin Scott,202041,NA,NA,NA,NA,NA,NA
0021500435,12/23/2015,22015,20151223/OKCLAL,1610612747,L.A. Lakers,LAL,1610612760,Oklahoma City,OKC,Tom Washington,1199,Curtis Blair,200832,Kane Fitzgerald,201640,NA,NA,NA,NA,NA,NA
0021500430,12/23/2015,22015,20151223/PHIMIL,1610612749,Milwaukee,MIL,1610612755,Philadelphia,PHI,Danny Crawford,1152,Tyler Ford,204059,Pat Fraher,2003,NA,NA,NA,NA,NA,NA
0021500432,12/23/2015,22015,20151223/PORNOP,1610612740,New Orleans,NOP,1610612757,Portland,POR,Zach Zarba,2534,Derrick Collins,2002,Haywoode Workman,201637,NA,NA,NA,NA,NA,NA
0021500425,12/23/2015,22015,20151223/SACIND,1610612754,Indiana,IND,1610612758,Sacramento,SAC,Ed Malloy,2530,Dedric Taylor,203592,Josh Tiven,201639,NA,NA,NA,NA,NA,NA
0021500431,12/23/2015,22015,20151223/SASMIN,1610612750,Minnesota,MIN,1610612759,San Antonio,SAS,Derrick Stafford,1195,Eric Dalen,200833,James Williams,202058,NA,NA,NA,NA,NA,NA
0021500434,12/23/2015,22015,20151223/UTAGSW,1610612744,Golden State,GSW,1610612762,Utah,UTA,Ron Garretson,1164,Kevin Cutler,201246,Leroy Richardson,1188,NA,NA,NA,NA,NA,NA
0021500437,12/25/2015,22015,20151225/CHIOKC,1610612760,Oklahoma City,OKC,1610612741,Chicago,CHI,Marc Davis,1830,Mark Ayotte,2148,Tony Brown,2529,NA,NA,NA,NA,NA,NA
0021500438,12/25/2015,22015,20151225/CLEGSW,1610612744,Golden State,GSW,1610612739,Cleveland,CLE,Scott Foster,1162,Matt Boland,2005,Courtney Kirkland,2004,NA,NA,NA,NA,NA,NA
0021500440,12/25/2015,22015,20151225/LACLAL,1610612747,L.A. Lakers,LAL,1610612746,L.A. Clippers,LAC,Derrick Stafford,1195,Kevin Cutler,201246,Leroy Richardson,1188,NA,NA,NA,NA,NA,NA
0021500436,12/25/2015,22015,20151225/NOPMIA,1610612748,Miami,MIA,1610612740,New Orleans,NOP,Tony Brothers,1146,Nick Buchert,202007,Sean Corbin,1151,NA,NA,NA,NA,NA,NA
0021500439,12/25/2015,22015,20151225/SASHOU,1610612745,Houston,HOU,1610612759,San Antonio,SAS,Jason Phillips,2001,Derrick Collins,2002,Gary Zielinski,1664,NA,NA,NA,NA,NA,NA
0021500446,12/26/2015,22015,20151226/BOSDET,1610612765,Detroit,DET,1610612738,Boston,BOS,John Goble,101284,Curtis Blair,200832,Eric Dalen,200833,NA,NA,NA,NA,NA,NA
0021500449,12/26/2015,22015,20151226/CHIDAL,1610612742,Dallas,DAL,1610612741,Chicago,CHI,James Capers,1148,Derrick Collins,2002,Leon Wood,1201,NA,NA,NA,NA,NA,NA
0021500453,12/26/2015,22015,20151226/CLEPOR,1610612757,Portland,POR,1610612739,Cleveland,CLE,Ron Garretson,1164,Rodney Mott,1179,Scott Twardoski,202053,NA,NA,NA,NA,NA,NA
0021500450,12/26/2015,22015,20151226/DENSAS,1610612759,San Antonio,SAS,1610612743,Denver,DEN,Marc Davis,1830,Karl Lane,202026,Mark Lindsay,200834,NA,NA,NA,NA,NA,NA
0021500445,12/26/2015,22015,20151226/HOUNOP,1610612740,New Orleans,NOP,1610612745,Houston,HOU,Bill Spooner,1194,Mark Ayotte,2148,JT Orr,202037,NA,NA,NA,NA,NA,NA
0021500448,12/26/2015,22015,20151226/INDMIN,1610612750,Minnesota,MIN,1610612754,Indiana,IND,Tom Washington,1199,Brent Barnaky,201638,Tyler Ford,204059,NA,NA,NA,NA,NA,NA
0021500452,12/26/2015,22015,20151226/LACUTA,1610612762,Utah,UTA,1610612746,L.A. Clippers,LAC,Danny Crawford,1152,Gediminas Petraitis,204058,Scott Wall,1198,NA,NA,NA,NA,NA,NA
0021500443,12/26/2015,22015,20151226/MEMCHA,1610612766,Charlotte,CHA,1610612763,Memphis,MEM,Michael Smith,1193,David Guthrie,2714,Haywoode Workman,201637,NA,NA,NA,NA,NA,NA
0021500444,12/26/2015,22015,20151226/MIAORL,1610612753,Orlando,ORL,1610612748,Miami,MIA,Pat Fraher,2003,Kevin Scott,202041,Ben Taylor,202049,NA,NA,NA,NA,NA,NA
0021500442,12/26/2015,22015,20151226/NYKATL,1610612737,Atlanta,ATL,1610612752,New York,NYK,Eric Lewis,2715,Brian Forte,101283,Lauren Holtkamp,202296,NA,NA,NA,NA,NA,NA
0021500451,12/26/2015,22015,20151226/PHIPHX,1610612756,Phoenix,PHX,1610612755,Philadelphia,PHI,Monty McCutchen,1176,Mitchell Ervin,203591,Courtney Kirkland,2004,NA,NA,NA,NA,NA,NA
0021500441,12/26/2015,22015,20151226/TORMIL,1610612749,Milwaukee,MIL,1610612761,Toronto,TOR,Sean Wright,2882,Derek Richardson,1204,James Williams,202058,NA,NA,NA,NA,NA,NA
0021500447,12/26/2015,22015,20151226/WASBKN,1610612751,Brooklyn,BKN,1610612764,Washington,WAS,Zach Zarba,2534,Kane Fitzgerald,201640,Eli Roe,2532,NA,NA,NA,NA,NA,NA
0021500456,12/27/2015,22015,20151227/DENOKC,1610612760,Oklahoma City,OKC,1610612743,Denver,DEN,Sean Wright,2882,Bill Kennedy,1662,Brett Nansel,201711,NA,NA,NA,NA,NA,NA
0021500455,12/27/2015,22015,20151227/LALMEM,1610612763,Memphis,MEM,1610612747,L.A. Lakers,LAL,Jason Phillips,2001,Dedric Taylor,203592,Gary Zielinski,1664,NA,NA,NA,NA,NA,NA
0021500454,12/27/2015,22015,20151227/NYKBOS,1610612738,Boston,BOS,1610612752,New York,NYK,Sean Corbin,1151,Tre Maddox,202027,Josh Tiven,201639,NA,NA,NA,NA,NA,NA
0021500457,12/27/2015,22015,20151227/PORSAC,1610612758,Sacramento,SAC,1610612757,Portland,POR,Derrick Stafford,1195,Steve Anderson,202000,Matt Boland,2005,NA,NA,NA,NA,NA,NA
0021500459,12/28/2015,22015,20151228/ATLIND,1610612754,Indiana,IND,1610612737,Atlanta,ATL,Marc Davis,1830,Pat Fraher,2003,Leon Wood,1201,NA,NA,NA,NA,NA,NA
0021500462,12/28/2015,22015,20151228/BKNMIA,1610612748,Miami,MIA,1610612751,Brooklyn,BKN,Tony Brown,2529,David Guthrie,2714,Dedric Taylor,203592,NA,NA,NA,NA,NA,NA
0021500466,12/28/2015,22015,20151228/CLEPHX,1610612756,Phoenix,PHX,1610612739,Cleveland,CLE,Danny Crawford,1152,Gediminas Petraitis,204058,Scott Wall,1198,NA,NA,NA,NA,NA,NA
0021500461,12/28/2015,22015,20151228/LACWAS,1610612764,Washington,WAS,1610612746,L.A. Clippers,LAC,Ed Malloy,2530,Brian Forte,101283,Haywoode Workman,201637,NA,NA,NA,NA,NA,NA
0021500458,12/28/2015,22015,20151228/LALCHA,1610612766,Charlotte,CHA,1610612747,L.A. Lakers,LAL,Eric Lewis,2715,Derrick Collins,2002,Derek Richardson,1204,NA,NA,NA,NA,NA,NA
0021500464,12/28/2015,22015,20151228/MILDAL,1610612742,Dallas,DAL,1610612749,Milwaukee,MIL,Zach Zarba,2534,Mark Ayotte,2148,Ben Taylor,202049,NA,NA,NA,NA,NA,NA
0021500465,12/28/2015,22015,20151228/MINSAS,1610612759,San Antonio,SAS,1610612750,Minnesota,MIN,James Capers,1148,Lauren Holtkamp,202296,Courtney Kirkland,2004,NA,NA,NA,NA,NA,NA
0021500460,12/28/2015,22015,20151228/NOPORL,1610612753,Orlando,ORL,1610612740,New Orleans,NOP,John Goble,101284,Karl Lane,202026,Mark Lindsay,200834,NA,NA,NA,NA,NA,NA
0021500467,12/28/2015,22015,20151228/PHIUTA,1610612762,Utah,UTA,1610612755,Philadelphia,PHI,Scott Foster,1162,Steve Anderson,202000,Matt Boland,2005,NA,NA,NA,NA,NA,NA
0021500468,12/28/2015,22015,20151228/SACGSW,1610612744,Golden State,GSW,1610612758,Sacramento,SAC,Monty McCutchen,1176,Mitchell Ervin,203591,Rodney Mott,1179,NA,NA,NA,NA,NA,NA
0021500463,12/28/2015,22015,20151228/TORCHI,1610612741,Chicago,CHI,1610612761,Toronto,TOR,Tom Washington,1199,Brent Barnaky,201638,Eli Roe,2532,NA,NA,NA,NA,NA,NA
0021500470,12/29/2015,22015,20151229/ATLHOU,1610612745,Houston,HOU,1610612737,Atlanta,ATL,John Goble,101284,Mark Lindsay,200834,Justin Van Duyne,202474,NA,NA,NA,NA,NA,NA
0021500473,12/29/2015,22015,20151229/CLEDEN,1610612743,Denver,DEN,1610612739,Cleveland,CLE,Derrick Stafford,1195,Kevin Cutler,201246,James Williams,202058,NA,NA,NA,NA,NA,NA
0021500469,12/29/2015,22015,20151229/DETNYK,1610612752,New York,NYK,1610612765,Detroit,DET,Ron Garretson,1164,Nick Buchert,202007,JT Orr,202037,NA,NA,NA,NA,NA,NA
0021500471,12/29/2015,22015,20151229/MIAMEM,1610612763,Memphis,MEM,1610612748,Miami,MIA,Bill Kennedy,1662,Eric Dalen,200833,Courtney Kirkland,2004,NA,NA,NA,NA,NA,NA
0021500472,12/29/2015,22015,20151229/MILOKC,1610612760,Oklahoma City,OKC,1610612749,Milwaukee,MIL,Michael Smith,1193,Marat Kogut,201245,Gary Zielinski,1664,NA,NA,NA,NA,NA,NA
0021500475,12/30/2015,22015,20151230/BKNORL,1610612753,Orlando,ORL,1610612751,Brooklyn,BKN,Marc Davis,1830,David Jones,1168,Derek Richardson,1204,NA,NA,NA,NA,NA,NA
0021500482,12/30/2015,22015,20151230/DENPOR,1610612757,Portland,POR,1610612743,Denver,DEN,Danny Crawford,1152,Gediminas Petraitis,204058,Josh Tiven,201639,NA,NA,NA,NA,NA,NA
0021500480,12/30/2015,22015,20151230/GSWDAL,1610612742,Dallas,DAL,1610612744,Golden State,GSW,Ed Malloy,2530,Marat Kogut,201245,Gary Zielinski,1664,NA,NA,NA,NA,NA,NA
0021500478,12/30/2015,22015,20151230/INDCHI,1610612741,Chicago,CHI,1610612754,Indiana,IND,Jason Phillips,2001,Curtis Blair,200832,Eric Lewis,2715,NA,NA,NA,NA,NA,NA
0021500474,12/30/2015,22015,20151230/LACCHA,1610612766,Charlotte,CHA,1610612746,L.A. Clippers,LAC,Zach Zarba,2534,Tony Brown,2529,Dedric Taylor,203592,NA,NA,NA,NA,NA,NA
0021500476,12/30/2015,22015,20151230/LALBOS,1610612738,Boston,BOS,1610612747,L.A. Lakers,LAL,Mike Callahan,1147,Brent Barnaky,201638,Haywoode Workman,201637,NA,NA,NA,NA,NA,NA
0021500483,12/30/2015,22015,20151230/PHISAC,1610612758,Sacramento,SAC,1610612755,Philadelphia,PHI,James Capers,1148,Brett Nansel,201711,Scott Wall,1198,NA,NA,NA,NA,NA,NA
0021500481,12/30/2015,22015,20151230/PHXSAS,1610612759,San Antonio,SAS,1610612756,Phoenix,PHX,Tom Washington,1199,Steve Anderson,202000,Mark Ayotte,2148,NA,NA,NA,NA,NA,NA
0021500479,12/30/2015,22015,20151230/UTAMIN,1610612750,Minnesota,MIN,1610612762,Utah,UTA,Ken Mauer,1174,Derrick Collins,2002,Leon Wood,1201,NA,NA,NA,NA,NA,NA
0021500477,12/30/2015,22015,20151230/WASTOR,1610612761,Toronto,TOR,1610612764,Washington,WAS,Pat Fraher,2003,Tyler Ford,204059,David Guthrie,2714,NA,NA,NA,NA,NA,NA
0021500485,12/31/2015,22015,20151231/GSWHOU,1610612745,Houston,HOU,1610612744,Golden State,GSW,Sean Wright,2882,Eric Dalen,200833,Bill Kennedy,1662,NA,NA,NA,NA,NA,NA
0021500487,12/31/2015,22015,20151231/LACNOP,1610612740,New Orleans,NOP,1610612746,L.A. Clippers,LAC,Scott Foster,1162,Lauren Holtkamp,202296,Michael Smith,1193,NA,NA,NA,NA,NA,NA
0021500484,12/31/2015,22015,20151231/MILIND,1610612754,Indiana,IND,1610612749,Milwaukee,MIL,John Goble,101284,Nick Buchert,202007,JT Orr,202037,NA,NA,NA,NA,NA,NA
0021500486,12/31/2015,22015,20151231/MINDET,1610612765,Detroit,DET,1610612750,Minnesota,MIN,Rodney Mott,1179,Kane Fitzgerald,201640,Kevin Scott,202041,NA,NA,NA,NA,NA,NA
0021500488,12/31/2015,22015,20151231/PHXOKC,1610612760,Oklahoma City,OKC,1610612756,Phoenix,PHX,Ed Malloy,2530,Brian Forte,101283,Eli Roe,2532,NA,NA,NA,NA,NA,NA
0021500489,12/31/2015,22015,20151231/PORUTA,1610612762,Utah,UTA,1610612757,Portland,POR,Monty McCutchen,1176,Mitchell Ervin,203591,James Williams,202058,NA,NA,NA,NA,NA,NA
0021500492,01/01/2016,22015,20160101/CHATOR,1610612761,Toronto,TOR,1610612766,Charlotte,CHA,Marc Davis,1830,Matt Boland,2005,Sean Corbin,1151,NA,NA,NA,NA,NA,NA
0021500491,01/01/2016,22015,20160101/DALMIA,1610612748,Miami,MIA,1610612742,Dallas,DAL,Scott Foster,1162,Steve Anderson,202000,David Jones,1168,NA,NA,NA,NA,NA,NA
0021500493,01/01/2016,22015,20160101/NYKCHI,1610612741,Chicago,CHI,1610612752,New York,NYK,Mike Callahan,1147,Karl Lane,202026,Mark Lindsay,200834,NA,NA,NA,NA,NA,NA
0021500490,01/01/2016,22015,20160101/ORLWAS,1610612764,Washington,WAS,1610612753,Orlando,ORL,Ron Garretson,1164,Eric Lewis,2715,Tre Maddox,202027,NA,NA,NA,NA,NA,NA
0021500494,01/01/2016,22015,20160101/PHILAL,1610612747,L.A. Lakers,LAL,1610612755,Philadelphia,PHI,Monty McCutchen,1176,Mitchell Ervin,203591,Josh Tiven,201639,NA,NA,NA,NA,NA,NA
0021500495,01/02/2016,22015,20160102/BKNBOS,1610612738,Boston,BOS,1610612751,Brooklyn,BKN,Zach Zarba,2534,Kane Fitzgerald,201640,Ben Taylor,202049,NA,NA,NA,NA,NA,NA
0021500504,01/02/2016,22015,20160102/DENGSW,1610612744,Golden State,GSW,1610612743,Denver,DEN,James Capers,1148,Mark Ayotte,2148,Justin Van Duyne,202474,NA,NA,NA,NA,NA,NA
0021500498,01/02/2016,22015,20160102/DETIND,1610612754,Indiana,IND,1610612765,Detroit,DET,Danny Crawford,1152,David Guthrie,2714,Lauren Holtkamp,202296,NA,NA,NA,NA,NA,NA
0021500502,01/02/2016,22015,20160102/HOUSAS,1610612759,San Antonio,SAS,1610612745,Houston,HOU,Derrick Stafford,1195,Kevin Cutler,201246,Michael Smith,1193,NA,NA,NA,NA,NA,NA
0021500503,01/02/2016,22015,20160102/MEMUTA,1610612762,Utah,UTA,1610612763,Memphis,MEM,Sean Wright,2882,Josh Tiven,201639,Scott Twardoski,202053,NA,NA,NA,NA,NA,NA
0021500500,01/02/2016,22015,20160102/MILMIN,1610612750,Minnesota,MIN,1610612749,Milwaukee,MIL,Jason Phillips,2001,Pat Fraher,2003,Eli Roe,2532,NA,NA,NA,NA,NA,NA
0021500501,01/02/2016,22015,20160102/NOPDAL,1610612742,Dallas,DAL,1610612740,New Orleans,NOP,Tom Washington,1199,Tony Brown,2529,Kevin Scott,202041,NA,NA,NA,NA,NA,NA
0021500497,01/02/2016,22015,20160102/OKCCHA,1610612766,Charlotte,CHA,1610612760,Oklahoma City,OKC,John Goble,101284,Eric Dalen,200833,Scott Wall,1198,NA,NA,NA,NA,NA,NA
0021500499,01/02/2016,22015,20160102/ORLCLE,1610612739,Cleveland,CLE,1610612753,Orlando,ORL,Rodney Mott,1179,Brent Barnaky,201638,Curtis Blair,200832,NA,NA,NA,NA,NA,NA
0021500505,01/02/2016,22015,20160102/PHILAC,1610612746,L.A. Clippers,LAC,1610612755,Philadelphia,PHI,Bill Kennedy,1662,Derek Richardson,1204,James Williams,202058,NA,NA,NA,NA,NA,NA
0021500496,01/02/2016,22015,20160102/PHXSAC,1610612758,Sacramento,SAC,1610612756,Phoenix,PHX,Ken Mauer,1174,JT Orr,202037,Gary Zielinski,1664,NA,NA,NA,NA,NA,NA
0021500506,01/03/2016,22015,20160103/ATLNYK,1610612752,New York,NYK,1610612737,Atlanta,ATL,Scott Foster,1162,Sean Corbin,1151,Haywoode Workman,201637,NA,NA,NA,NA,NA,NA
0021500507,01/03/2016,22015,20160103/CHITOR,1610612761,Toronto,TOR,1610612741,Chicago,CHI,Ron Garretson,1164,Nick Buchert,202007,Gediminas Petraitis,204058,NA,NA,NA,NA,NA,NA
0021500508,01/03/2016,22015,20160103/MIAWAS,1610612764,Washington,WAS,1610612748,Miami,MIA,Mike Callahan,1147,Rodney Mott,1179,Dedric Taylor,203592,NA,NA,NA,NA,NA,NA
0021500510,01/03/2016,22015,20160103/PHXLAL,1610612747,L.A. Lakers,LAL,1610612756,Phoenix,PHX,Bill Kennedy,1662,David Jones,1168,Scott Twardoski,202053,NA,NA,NA,NA,NA,NA
0021500509,01/03/2016,22015,20160103/PORDEN,1610612743,Denver,DEN,1610612757,Portland,POR,Sean Wright,2882,Mark Lindsay,200834,Tre Maddox,202027,NA,NA,NA,NA,NA,NA
0021500513,01/04/2016,22015,20160104/BOSBKN,1610612751,Brooklyn,BKN,1610612738,Boston,BOS,Brian Forte,101283,Nick Buchert,202007,Tyler Ford,204059,NA,NA,NA,NA,NA,NA
0021500520,01/04/2016,22015,20160104/CHAGSW,1610612744,Golden State,GSW,1610612766,Charlotte,CHA,Ken Mauer,1174,Mark Lindsay,200834,JT Orr,202037,NA,NA,NA,NA,NA,NA
0021500518,01/04/2016,22015,20160104/HOUUTA,1610612762,Utah,UTA,1610612745,Houston,HOU,Tom Washington,1199,Tony Brown,2529,Eli Roe,2532,NA,NA,NA,NA,NA,NA
0021500515,01/04/2016,22015,20160104/INDMIA,1610612748,Miami,MIA,1610612754,Indiana,IND,Zach Zarba,2534,Pat Fraher,2003,Marat Kogut,201245,NA,NA,NA,NA,NA,NA
0021500519,01/04/2016,22015,20160104/MEMPOR,1610612757,Portland,POR,1610612763,Memphis,MEM,Marc Davis,1830,Mark Ayotte,2148,Brett Nansel,201711,NA,NA,NA,NA,NA,NA
0021500512,01/04/2016,22015,20160104/MINPHI,1610612755,Philadelphia,PHI,1610612750,Minnesota,MIN,Courtney Kirkland,2004,David Guthrie,2714,Lauren Holtkamp,202296,NA,NA,NA,NA,NA,NA
0021500514,01/04/2016,22015,20160104/ORLDET,1610612765,Detroit,DET,1610612753,Orlando,ORL,John Goble,101284,Matt Boland,2005,Justin Van Duyne,202474,NA,NA,NA,NA,NA,NA
0021500517,01/04/2016,22015,20160104/SACOKC,1610612760,Oklahoma City,OKC,1610612758,Sacramento,SAC,Danny Crawford,1152,Mitchell Ervin,203591,Kane Fitzgerald,201640,NA,NA,NA,NA,NA,NA
0021500516,01/04/2016,22015,20160104/SASMIL,1610612749,Milwaukee,MIL,1610612759,San Antonio,SAS,Scott Foster,1162,Derrick Collins,2002,Gediminas Petraitis,204058,NA,NA,NA,NA,NA,NA
0021500511,01/04/2016,22015,20160104/TORCLE,1610612739,Cleveland,CLE,1610612761,Toronto,TOR,Ed Malloy,2530,Michael Smith,1193,Dedric Taylor,203592,NA,NA,NA,NA,NA,NA
0021500524,01/05/2016,22015,20160105/GSWLAL,1610612747,L.A. Lakers,LAL,1610612744,Golden State,GSW,Marc Davis,1830,Brent Barnaky,201638,Leon Wood,1201,NA,NA,NA,NA,NA,NA
0021500522,01/05/2016,22015,20160105/MILCHI,1610612741,Chicago,CHI,1610612749,Milwaukee,MIL,Monty McCutchen,1176,Eric Dalen,200833,Kevin Scott,202041,NA,NA,NA,NA,NA,NA
0021500521,01/05/2016,22015,20160105/NYKATL,1610612737,Atlanta,ATL,1610612752,New York,NYK,John Goble,101284,Matt Boland,2005,Marat Kogut,201245,NA,NA,NA,NA,NA,NA
0021500523,01/05/2016,22015,20160105/SACDAL,1610612742,Dallas,DAL,1610612758,Sacramento,SAC,Ron Garretson,1164,Aaron Smith,203226,James Williams,202058,NA,NA,NA,NA,NA,NA
0021500533,01/06/2016,22015,20160106/CHAPHX,1610612756,Phoenix,PHX,1610612766,Charlotte,CHA,Rodney Mott,1179,Mark Ayotte,2148,Tony Brown,2529,NA,NA,NA,NA,NA,NA
0021500527,01/06/2016,22015,20160106/CLEWAS,1610612764,Washington,WAS,1610612739,Cleveland,CLE,Tom Washington,1199,Steve Anderson,202000,Derrick Collins,2002,NA,NA,NA,NA,NA,NA
0021500531,01/06/2016,22015,20160106/DALNOP,1610612740,New Orleans,NOP,1610612742,Dallas,DAL,Monty McCutchen,1176,Mitchell Ervin,203591,Courtney Kirkland,2004,NA,NA,NA,NA,NA,NA
0021500530,01/06/2016,22015,20160106/DENMIN,1610612750,Minnesota,MIN,1610612743,Denver,DEN,Zach Zarba,2534,Gediminas Petraitis,204058,Gary Zielinski,1664,NA,NA,NA,NA,NA,NA
0021500528,01/06/2016,22015,20160106/DETBOS,1610612738,Boston,BOS,1610612765,Detroit,DET,James Capers,1148,Bill Kennedy,1662,Derek Richardson,1204,NA,NA,NA,NA,NA,NA
0021500526,01/06/2016,22015,20160106/INDORL,1610612753,Orlando,ORL,1610612754,Indiana,IND,Ed Malloy,2530,Sean Corbin,1151,Haywoode Workman,201637,NA,NA,NA,NA,NA,NA
0021500535,01/06/2016,22015,20160106/LACPOR,1610612757,Portland,POR,1610612746,L.A. Clippers,LAC,Ken Mauer,1174,Bennie Adams,1363,Eli Roe,2532,NA,NA,NA,NA,NA,NA
